año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;entrada_salida;cantidad_toneladas; declaración_estimación ;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad;
2022;Generador Municipal;4085539;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;69252500-0;Actividades de la administración pública en general;-22,91053706;-68,20049751;2203;San Pedro Atacama;San Pedro de Atacama;Antofagasta;Otras actividades;2;0,1262;declaración;Pretratamiento de Metales;44;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;5471252;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;13125;Metropolitana de Santiago;
2022;Generador Municipal;4085539;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;69252500-0;Actividades de la administración pública en general;-22,91053706;-68,20049751;2203;San Pedro Atacama;San Pedro de Atacama;Antofagasta;Otras actividades;2;3,1705;declaración;Pretratamiento de papel, cartón y productos de papel;36;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;Residuos de la extracción de minerales metálicos;5471252;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;13125;Metropolitana de Santiago;
2022;Generador Municipal;4085539;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;69252500-0;Actividades de la administración pública en general;-22,91053706;-68,20049751;2203;San Pedro Atacama;San Pedro de Atacama;Antofagasta;Otras actividades;2;0,7298;declaración;Pretratamiento de plásticos;45;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5471252;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;13125;Metropolitana de Santiago;
2022;Generador Municipal;4085539;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;69252500-0;Actividades de la administración pública en general;-22,91053706;-68,20049751;2203;San Pedro Atacama;San Pedro de Atacama;Antofagasta;Otras actividades;2;2,75;declaración;Reciclaje de papel, cartón y productos de papel;16;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;Residuos de la extracción de minerales metálicos;5462303;SOREPA ANTOFAGASTA;SOC RECUPERADORA DE PAPEL SPA;Antofagasta;2101;Antofagasta;
2022;Generador Municipal;4085539;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;69252500-0;Actividades de la administración pública en general;-22,91053706;-68,20049751;2203;San Pedro Atacama;San Pedro de Atacama;Antofagasta;Otras actividades;2;0,193;declaración;Reciclaje de plásticos;18;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5482083;Triciclo Sur Ingeniería e innovación Spa;TRICICLO SUR INGENIERIA E INNOVACION SPA;Puerto Varas;10109;Los Lagos;
2022;Generador Municipal;4085539;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;69252500-0;Actividades de la administración pública en general;-22,91053706;-68,20049751;2203;San Pedro Atacama;San Pedro de Atacama;Antofagasta;Otras actividades;2;4822,93;declaración;Relleno sanitario;11;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5479805;Relleno Sanitario de San Pedro de Atacama;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;San Pedro Atacama;2203;Antofagasta;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;0,02;declaración;Pretratamiento de aceites y grasas comestibles;40;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;13302;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;0,139;declaración;Pretratamiento de Aparatos Eléctricos y Electrónicos;57;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;Pudahuel;13124;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;25,37;declaración;Reciclaje;8;null;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;13107;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;0,46;declaración;Reciclaje de papel, cartón y productos de papel;16;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;Residuos de la extracción de minerales metálicos;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;13107;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;0,026;declaración;Reciclaje de plásticos;18;null;8;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 04 | Residuos de plásticos (excepto embalajes);Lodos y residuos de perforaciones que contienen agua dulce;381448;DEGRAF LTDA.;SOC COMERCIAL DEGRAF SPA;Quilicura;13125;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;2,01;declaración;Reciclaje de plásticos;18;null;8;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 04 | Residuos de plásticos (excepto embalajes);Lodos y residuos de perforaciones que contienen agua dulce;5459831;INDUSTRIA PROCESADORA DE PLASTICOS LIMITADA;INDUSTRIA PROCESADORA DE PLASTICOS SPA;La Pintana;13112;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;8,349;declaración;Reciclaje de plásticos;18;null;8;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 04 | Residuos de plásticos (excepto embalajes);Lodos y residuos de perforaciones que contienen agua dulce;5460689;GREENPLAST S.A.;GREENPLAST SA;Lampa;13302;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;12,064;declaración;Reciclaje de plásticos;18;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;13107;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;3,38;declaración;Reciclaje de vidrio;19;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;13604;Metropolitana de Santiago;
2022;Generador Municipal;4055181;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;69073300-5;Actividades de la administración pública en general;-33,51767238;-71,12392241;13504;María Pinto;María Pinto;Metropolitana de Santiago;Otras actividades;2;4348,76;declaración;Relleno sanitario;11;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;78709;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;325219;ILUSTRE MUNICIPALIDAD DE ANTOFAGASTA;I MUNICIPALIDAD DE ANTOFAGASTA;69020300-6;Actividades de la administración pública en general;-23,63803216;-70,39576866;2101;Antofagasta;Antofagasta;Antofagasta;Otras actividades;2;14750,36;declaración;Disposición final;3;null;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5485914;Chaqueta Blanca;I MUNICIPALIDAD DE ANTOFAGASTA;Antofagasta;2101;Antofagasta;
2022;Generador Municipal;325219;ILUSTRE MUNICIPALIDAD DE ANTOFAGASTA;I MUNICIPALIDAD DE ANTOFAGASTA;69020300-6;Actividades de la administración pública en general;-23,63803216;-70,39576866;2101;Antofagasta;Antofagasta;Antofagasta;Otras actividades;2;319391,86;declaración;Relleno sanitario;11;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5485914;Chaqueta Blanca;I MUNICIPALIDAD DE ANTOFAGASTA;Antofagasta;2101;Antofagasta;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;2952,23;declaración;Disposición final;3;null;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;4587637;VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL;I MUNICIPALIDAD VALDIVIA;Valdivia;14101;Los Ríos;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;1,5;declaración;Pretratamiento de Metales;44;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;null;null;null;null;;null;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;11,2;declaración;Pretratamiento de papel, cartón y productos de papel;36;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;Residuos de la extracción de minerales metálicos;null;null;null;null;;null;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;1,56;declaración;Pretratamiento de plásticos;45;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;null;null;null;null;;null;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;27,048;declaración;Pretratamiento de Vidrio;37;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;null;null;null;null;;null;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;2,5;declaración;Reciclaje de metales;20;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;null;PLASTICOS RECICLADOS SPA;PLASTICOS RECICLADOS SPA;Paillaco;14107;Los Ríos;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;0,96;declaración;Reciclaje de metales;20;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;null;RECICLAJES Y TRANSPORTES RAHUE SPA;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;10301;Los Lagos;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;7,36;declaración;Reciclaje de papel, cartón y productos de papel;16;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;Residuos de la extracción de minerales metálicos;null;RECICLAJES Y TRANSPORTES RAHUE SPA;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;10301;Los Lagos;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;4,68;declaración;Reciclaje de plásticos;18;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;null;PLASTICOS RECICLADOS SPA;PLASTICOS RECICLADOS SPA;Paillaco;14107;Los Ríos;
2022;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;-40,32115765;-72,4822087;14203;Lago Ranco;Lago Ranco;Los Ríos;Otras actividades;2;34,18;declaración;Reciclaje de vidrio;19;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;null;RECICLAJES Y TRANSPORTES RAHUE SPA;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;10301;Los Lagos;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;39,7;declaración;Preparación para reutilización;7;null;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;4,716;declaración;Pretratamiento de aceites y grasas comestibles;40;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;13302;Metropolitana de Santiago;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;4,39;declaración;Pretratamiento de plásticos;45;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5465904;GREENWALK LTDA;SOCIEDAD INMOBILIARIA E INVERSIONES GREENWALK LTDA.;Los Angeles;8301;Biobío;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;12,7;declaración;Pretratamiento de Vidrio;37;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;6,63;declaración;Reciclaje de plásticos;18;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5469824;RECUPERADORA MYF LTDA;SOCIEDAD COMERCIAL RECUPERADORA DE MATERIALES RECICLABLES MARIA Y FAMI;Los Angeles;8301;Biobío;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;16;declaración;Reciclaje de vidrio;19;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;1950,89;declaración;Relleno sanitario;11;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S.A.;Tiltil;13303;Metropolitana de Santiago;
2022;Generador Municipal;325228;ILUSTRE MUNICIPALIDAD DE LAJA;I MUNICIPALIDAD DE LAJA;69170300-2;Actividades de la administración pública en general;-37,27142683;-72,71948596;8304;Laja;Laja;Biobío;Otras actividades;2;5665,58;declaración;Relleno sanitario;11;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5453436;RELLENO SANITARIO LOS ANGELES;K D M  S.A.;Los Angeles;8301;Biobío;
2022;Generador Municipal;3023085;ILUSTRE MUNICIPALIDAD DE VILLA ALEGRE;I MUNICIPALIDAD DE VILLA ALEGRE;69130200-8;Actividades de la administración pública en general;-35,67619218;-71,74391324;7407;Villa Alegre;Villa Alegre;Maule;Otras actividades;2;5,125;declaración;Preparación para reutilización;7;null;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;3023085;ILUSTRE MUNICIPALIDAD DE VILLA ALEGRE;I MUNICIPALIDAD DE VILLA ALEGRE;69130200-8;Actividades de la administración pública en general;-35,67619218;-71,74391324;7407;Villa Alegre;Villa Alegre;Maule;Otras actividades;2;1,089;declaración;Pretratamiento de plásticos;45;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5479077;RECICLAJE CICLO VERDE LTDA;RECICLAJE CICLO VERDE LIMITADA;Curicó;7301;Maule;
